title,author,school,sentence_spacy,sentence_str,original_publication_date,corpus_edition_date,sentence_length,sentence_lowered,tokenized_txt,lemmatized_str
Essential Works Of Lenin,Lenin,communism,"It is the specific duty of the leaders to gain an ever clearer insight into all theoretical questions, to free themselves more and more from the influence of traditional phrases inherited from the old conception of the world, and constantly to keep in mind that socialism, having become a science, must be pursued as a science,.e.","It is the specific duty of the leaders to gain an ever clearer insight into all theoretical questions, to free themselves more and more from the influence of traditional phrases inherited from the old conception of the world, and constantly to keep in mind that socialism, having become a science, must be pursued as a science,.e.",1862,1966,330,"it is the specific duty of the leaders to gain an ever clearer insight into all theoretical questions, to free themselves more and more from the influence of traditional phrases inherited from the old conception of the world, and constantly to keep in mind that socialism, having become a science, must be pursued as a science,.e.","['it', 'is', 'the', 'specific', 'duty', 'of', 'the', 'leaders', 'to', 'gain', 'an', 'ever', 'clearer', 'insight', 'into', 'all', 'theoretical', 'questions', 'to', 'free', 'themselves', 'more', 'and', 'more', 'from', 'the', 'influence', 'of', 'traditional', 'phrases', 'inherited', 'from', 'the', 'old', 'conception', 'of', 'the', 'world', 'and', 'constantly', 'to', 'keep', 'in', 'mind', 'that', 'socialism', 'having', 'become', 'science', 'must', 'be', 'pursued', 'as', 'science']"," -PRON- be the specific duty of the leader to gain an ever clear insight into all theoretical question , to free -PRON- more and more from the influence of traditional phrase inherit from the old conception of the world , and constantly to keep in mind that socialism , have become a science , must be pursue as a science,.e ."
Essential Works Of Lenin,Lenin,communism,"According to their social status, the founders of modern scientific socialism, Marx and Engels, themselves belonged to the bourgeois intelligentsia.","According to their social status, the founders of modern scientific socialism, Marx and Engels, themselves belonged to the bourgeois intelligentsia.",1862,1966,148,"according to their social status, the founders of modern scientific socialism, marx and engels, themselves belonged to the bourgeois intelligentsia.","['according', 'to', 'their', 'social', 'status', 'the', 'founders', 'of', 'modern', 'scientific', 'socialism', 'marx', 'and', 'engels', 'themselves', 'belonged', 'to', 'the', 'bourgeois', 'intelligentsia']"," accord to -PRON- social status , the founder of modern scientific socialism , Marx and Engels , -PRON- belong to the bourgeois intelligentsia ."
Essential Works Of Lenin,Lenin,communism,Modern socialist consciousness can arise only on the basis of profound scientific knowledge.,Modern socialist consciousness can arise only on the basis of profound scientific knowledge.,1862,1966,92,modern socialist consciousness can arise only on the basis of profound scientific knowledge.,"['modern', 'socialist', 'consciousness', 'can', 'arise', 'only', 'on', 'the', 'basis', 'of', 'profound', 'scientific', 'knowledge']", modern socialist consciousness can arise only on the basis of profound scientific knowledge .
Essential Works Of Lenin,Lenin,communism,"Indeed, modern economic science is as much a condition for socialist production as, say, modern technology, and the proletariat can create neither the one nor the other,","Indeed, modern economic science is as much a condition for socialist production as, say, modern technology, and the proletariat can create neither the one nor the other,",1862,1966,169,"indeed, modern economic science is as much a condition for socialist production as, say, modern technology, and the proletariat can create neither the one nor the other,","['indeed', 'modern', 'economic', 'science', 'is', 'as', 'much', 'condition', 'for', 'socialist', 'production', 'as', 'say', 'modern', 'technology', 'and', 'the', 'proletariat', 'can', 'create', 'neither', 'the', 'one', 'nor', 'the', 'other']"," indeed , modern economic science be as much a condition for socialist production as , say , modern technology , and the proletariat can create neither the one nor the other ,"
Essential Works Of Lenin,Lenin,communism,"The vehicles of science are not the proletariat, but the bourgeois intelligentsia .K.'s italics","The vehicles of science are not the proletariat, but the bourgeois intelligentsia .K.'s italics",1862,1966,95,"the vehicles of science are not the proletariat, but the bourgeois intelligentsia .k.'s italics","['the', 'vehicles', 'of', 'science', 'are', 'not', 'the', 'proletariat', 'but', 'the', 'bourgeois', 'intelligentsia', 'italics']"," the vehicle of science be not the proletariat , but the bourgeois intelligentsia .K. 's italic"
Essential Works Of Lenin,Lenin,communism,"To confuse the recognition, in principle, of all means of struggle, of all plans and methods, as long as they are expedient with the necessity at a given political moment for being guided by a strictly adhered to plan, if we are to talk of tactics, is tantamount to confusing the recognition by medical science of all kinds of treatment of diseases with the necessity for adopting a certain definite method of treatment for a given disease.","To confuse the recognition, in principle, of all means of struggle, of all plans and methods, as long as they are expedient with the necessity at a given political moment for being guided by a strictly adhered to plan, if we are to talk of tactics, is tantamount to confusing the recognition by medical science of all kinds of treatment of diseases with the necessity for adopting a certain definite method of treatment for a given disease.",1862,1966,440,"to confuse the recognition, in principle, of all means of struggle, of all plans and methods, as long as they are expedient with the necessity at a given political moment for being guided by a strictly adhered to plan, if we are to talk of tactics, is tantamount to confusing the recognition by medical science of all kinds of treatment of diseases with the necessity for adopting a certain definite method of treatment for a given disease.","['to', 'confuse', 'the', 'recognition', 'in', 'principle', 'of', 'all', 'means', 'of', 'struggle', 'of', 'all', 'plans', 'and', 'methods', 'as', 'long', 'as', 'they', 'are', 'expedient', 'with', 'the', 'necessity', 'at', 'given', 'political', 'moment', 'for', 'being', 'guided', 'by', 'strictly', 'adhered', 'to', 'plan', 'if', 'we', 'are', 'to', 'talk', 'of', 'tactics', 'is', 'tantamount', 'to', 'confusing', 'the', 'recognition', 'by', 'medical', 'science', 'of', 'all', 'kinds', 'of', 'treatment', 'of', 'diseases', 'with', 'the', 'necessity', 'for', 'adopting', 'certain', 'definite', 'method', 'of', 'treatment', 'for', 'given', 'disease']"," to confuse the recognition , in principle , of all mean of struggle , of all plan and method , as long as -PRON- be expedient with the necessity at a give political moment for be guide by a strictly adhere to plan , if -PRON- be to talk of tactic , be tantamount to confuse the recognition by medical science of all kind of treatment of disease with the necessity for adopt a certain definite method of treatment for a give disease ."
Essential Works Of Lenin,Lenin,communism,"And inasmuch as political oppression affects all sorts of classes in society, inasmuch as it manifests itself in various spheres of life and activity, in industrial life, civic life, in personal and family life, in religious life, scientific life, etc., etc.","And inasmuch as political oppression affects all sorts of classes in society, inasmuch as it manifests itself in various spheres of life and activity, in industrial life, civic life, in personal and family life, in religious life, scientific life, etc., etc.",1862,1966,258,"and inasmuch as political oppression affects all sorts of classes in society, inasmuch as it manifests itself in various spheres of life and activity, in industrial life, civic life, in personal and family life, in religious life, scientific life, etc., etc.","['and', 'inasmuch', 'as', 'political', 'oppression', 'affects', 'all', 'sorts', 'of', 'classes', 'in', 'society', 'inasmuch', 'as', 'it', 'manifests', 'itself', 'in', 'various', 'spheres', 'of', 'life', 'and', 'activity', 'in', 'industrial', 'life', 'civic', 'life', 'in', 'personal', 'and', 'family', 'life', 'in', 'religious', 'life', 'scientific', 'life', 'etc', 'etc']"," and inasmuch as political oppression affect all sort of class in society , inasmuch as -PRON- manifest -PRON- in various sphere of life and activity , in industrial life , civic life , in personal and family life , in religious life , scientific life , etc . , etc ."
Essential Works Of Lenin,Lenin,communism,Read the works of the thoroughly scientific (and 'thoroughly' opportunist),Read the works of the thoroughly scientific (and 'thoroughly' opportunist),1862,1966,74,read the works of the thoroughly scientific (and 'thoroughly' opportunist),"['read', 'the', 'works', 'of', 'the', 'thoroughly', 'scientific', 'and', 'thoroughly', 'opportunist']", read the work of the thoroughly scientific ( and ' thoroughly ' opportunist )
Essential Works Of Lenin,Lenin,communism,"It was not so much the downright rejection of 'grand phrases' that the heroes of this period engaged in as in the vulgarization of these phrases: scientific socialism ceased to be an integral revolutionary theory and became a hodge podge idea 'freely' diluted with the contents of every new German textbook that appeared; the slogan 'class struggle' did not impel them forward to wider and more strenuous activity but served as a soothing syrup, because the 'economic struggle is inseparably linked up with the political struggle'; the idea of a party did not serve as a call for the creation of a militant organization of revolutionaries, but was used to justify some sort of a 'revolutionary bureaucracy' and infantile playing at 'democratic' forms.","It was not so much the downright rejection of 'grand phrases' that the heroes of this period engaged in as in the vulgarization of these phrases: scientific socialism ceased to be an integral revolutionary theory and became a hodge podge idea 'freely' diluted with the contents of every new German textbook that appeared; the slogan 'class struggle' did not impel them forward to wider and more strenuous activity but served as a soothing syrup, because the 'economic struggle is inseparably linked up with the political struggle'; the idea of a party did not serve as a call for the creation of a militant organization of revolutionaries, but was used to justify some sort of a 'revolutionary bureaucracy' and infantile playing at 'democratic' forms.",1862,1966,751,"it was not so much the downright rejection of 'grand phrases' that the heroes of this period engaged in as in the vulgarization of these phrases: scientific socialism ceased to be an integral revolutionary theory and became a hodge podge idea 'freely' diluted with the contents of every new german textbook that appeared; the slogan 'class struggle' did not impel them forward to wider and more strenuous activity but served as a soothing syrup, because the 'economic struggle is inseparably linked up with the political struggle'; the idea of a party did not serve as a call for the creation of a militant organization of revolutionaries, but was used to justify some sort of a 'revolutionary bureaucracy' and infantile playing at 'democratic' forms.","['it', 'was', 'not', 'so', 'much', 'the', 'downright', 'rejection', 'of', 'grand', 'phrases', 'that', 'the', 'heroes', 'of', 'this', 'period', 'engaged', 'in', 'as', 'in', 'the', 'vulgarization', 'of', 'these', 'phrases', 'scientific', 'socialism', 'ceased', 'to', 'be', 'an', 'integral', 'revolutionary', 'theory', 'and', 'became', 'hodge', 'podge', 'idea', 'freely', 'diluted', 'with', 'the', 'contents', 'of', 'every', 'new', 'german', 'textbook', 'that', 'appeared', 'the', 'slogan', 'class', 'struggle', 'did', 'not', 'impel', 'them', 'forward', 'to', 'wider', 'and', 'more', 'strenuous', 'activity', 'but', 'served', 'as', 'soothing', 'syrup', 'because', 'the', 'economic', 'struggle', 'is', 'inseparably', 'linked', 'up', 'with', 'the', 'political', 'struggle', 'the', 'idea', 'of', 'party', 'did', 'not', 'serve', 'as', 'call', 'for', 'the', 'creation', 'of', 'militant', 'organization', 'of', 'revolutionaries', 'but', 'was', 'used', 'to', 'justify', 'some', 'sort', 'of', 'revolutionary', 'bureaucracy', 'and', 'infantile', 'playing', 'at', 'democratic', 'forms']"," -PRON- be not so much the downright rejection of ' grand phrase ' that the hero of this period engage in as in the vulgarization of these phrase : scientific socialism cease to be an integral revolutionary theory and become a hodge podge idea ' freely ' dilute with the content of every new german textbook that appear ; the slogan ' class struggle ' do not impel -PRON- forward to wide and more strenuous activity but serve as a soothing syrup , because the ' economic struggle be inseparably link up with the political struggle ' ; the idea of a party do not serve as a call for the creation of a militant organization of revolutionary , but be use to justify some sort of a ' revolutionary bureaucracy ' and infantile playing at ' democratic ' form ."
Essential Works Of Lenin,Lenin,communism,"This is a very good example of the impotence of bourgeois journalism which differs from bourgeois science only in that the latter is less sincere and strives to obscure essential things, to conceal the wood by trees.","This is a very good example of the impotence of bourgeois journalism which differs from bourgeois science only in that the latter is less sincere and strives to obscure essential things, to conceal the wood by trees.",1862,1966,216,"this is a very good example of the impotence of bourgeois journalism which differs from bourgeois science only in that the latter is less sincere and strives to obscure essential things, to conceal the wood by trees.","['this', 'is', 'very', 'good', 'example', 'of', 'the', 'impotence', 'of', 'bourgeois', 'journalism', 'which', 'differs', 'from', 'bourgeois', 'science', 'only', 'in', 'that', 'the', 'latter', 'is', 'less', 'sincere', 'and', 'strives', 'to', 'obscure', 'essential', 'things', 'to', 'conceal', 'the', 'wood', 'by', 'trees']"," this be a very good example of the impotence of bourgeois journalism which differ from bourgeois science only in that the latter be less sincere and strive to obscure essential thing , to conceal the wood by tree ."
Essential Works Of Lenin,Lenin,communism,To this category belong the Electric Railway Research Association and the Central Bureau of Scientific and Technical Research.,To this category belong the Electric Railway Research Association and the Central Bureau of Scientific and Technical Research.,1862,1966,126,to this category belong the electric railway research association and the central bureau of scientific and technical research.,"['to', 'this', 'category', 'belong', 'the', 'electric', 'railway', 'research', 'association', 'and', 'the', 'central', 'bureau', 'of', 'scientific', 'and', 'technical', 'research']", to this category belong the Electric Railway Research Association and the Central Bureau of Scientific and Technical Research .
Essential Works Of Lenin,Lenin,communism,"It should be noted that the representatives of German bourgeois science and not only of German science like Riesser, Schulze vernitz, Liefmann and others are all apologists for imperialism and for finance capital.","It should be noted that the representatives of German bourgeois science and not only of German science like Riesser, Schulze vernitz, Liefmann and others are all apologists for imperialism and for finance capital.",1862,1966,213,"it should be noted that the representatives of german bourgeois science and not only of german science like riesser, schulze vernitz, liefmann and others are all apologists for imperialism and for finance capital.","['it', 'should', 'be', 'noted', 'that', 'the', 'representatives', 'of', 'german', 'bourgeois', 'science', 'and', 'not', 'only', 'of', 'german', 'science', 'like', 'riesser', 'schulze', 'vernitz', 'liefmann', 'and', 'others', 'are', 'all', 'apologists', 'for', 'imperialism', 'and', 'for', 'finance', 'capital']"," -PRON- should be note that the representative of german bourgeois science and not only of german science like Riesser , Schulze vernitz , Liefmann and other be all apologist for imperialism and for finance capital ."
Essential Works Of Lenin,Lenin,communism,"They evade these 'vexed questions' by a few vague and pompous phrases: appeals to the 'sense of responsibility' of bank directors, praising 'the sense of duty' of Prussian officials; by giving serious study to petty details, to ridiculous bills for the 'supervision' and 'regulation' of monopolies; by playing with theories, like, for example, the following 'scientific' definition, arrived at by Professor Liefmann. '","They evade these 'vexed questions' by a few vague and pompous phrases: appeals to the 'sense of responsibility' of bank directors, praising 'the sense of duty' of Prussian officials; by giving serious study to petty details, to ridiculous bills for the 'supervision' and 'regulation' of monopolies; by playing with theories, like, for example, the following 'scientific' definition, arrived at by Professor Liefmann. '",1862,1966,418,"they evade these 'vexed questions' by a few vague and pompous phrases: appeals to the 'sense of responsibility' of bank directors, praising 'the sense of duty' of prussian officials; by giving serious study to petty details, to ridiculous bills for the 'supervision' and 'regulation' of monopolies; by playing with theories, like, for example, the following 'scientific' definition, arrived at by professor liefmann. '","['they', 'evade', 'these', 'vexed', 'questions', 'by', 'few', 'vague', 'and', 'pompous', 'phrases', 'appeals', 'to', 'the', 'sense', 'of', 'responsibility', 'of', 'bank', 'directors', 'praising', 'the', 'sense', 'of', 'duty', 'of', 'prussian', 'officials', 'by', 'giving', 'serious', 'study', 'to', 'petty', 'details', 'to', 'ridiculous', 'bills', 'for', 'the', 'supervision', 'and', 'regulation', 'of', 'monopolies', 'by', 'playing', 'with', 'theories', 'like', 'for', 'example', 'the', 'following', 'scientific', 'definition', 'arrived', 'at', 'by', 'professor', 'liefmann']"," -PRON- evade these ' vexed question ' by a few vague and pompous phrase : appeal to the ' sense of responsibility ' of bank director , praise ' the sense of duty ' of prussian official ; by give serious study to petty detail , to ridiculous bill for the ' supervision ' and ' regulation ' of monopoly ; by play with theory , like , for example , the follow ' scientific ' definition , arrive at by Professor Liefmann . '"
Essential Works Of Lenin,Lenin,communism,"Since the reform of the basis of imperialism is a deception, a pious 'wish,' since the bourgeois representatives of oppressed nations go no 'further' forward, the bourgeois representatives of the oppressing nation go 'further' backward, to servility towards imperialism, concealed by the cloak of 'science.'","Since the reform of the basis of imperialism is a deception, a pious 'wish,' since the bourgeois representatives of oppressed nations go no 'further' forward, the bourgeois representatives of the oppressing nation go 'further' backward, to servility towards imperialism, concealed by the cloak of 'science.'",1862,1966,307,"since the reform of the basis of imperialism is a deception, a pious 'wish,' since the bourgeois representatives of oppressed nations go no 'further' forward, the bourgeois representatives of the oppressing nation go 'further' backward, to servility towards imperialism, concealed by the cloak of 'science.'","['since', 'the', 'reform', 'of', 'the', 'basis', 'of', 'imperialism', 'is', 'deception', 'pious', 'wish', 'since', 'the', 'bourgeois', 'representatives', 'of', 'oppressed', 'nations', 'go', 'no', 'further', 'forward', 'the', 'bourgeois', 'representatives', 'of', 'the', 'oppressing', 'nation', 'go', 'further', 'backward', 'to', 'servility', 'towards', 'imperialism', 'concealed', 'by', 'the', 'cloak', 'of', 'science']"," since the reform of the basis of imperialism be a deception , a pious ' wish , ' since the bourgeois representative of oppressed nation go no ' further ' forward , the bourgeois representative of the oppress nation go ' further ' backward , to servility towards imperialism , conceal by the cloak of ' science . '"
Essential Works Of Lenin,Lenin,communism,"Lansburgh, whose criticism of imperialism is as petty bourgeois as Kautsky's, nevertheless got closer to a more scientific study of commercial statistics.","Lansburgh, whose criticism of imperialism is as petty bourgeois as Kautsky's, nevertheless got closer to a more scientific study of commercial statistics.",1862,1966,154,"lansburgh, whose criticism of imperialism is as petty bourgeois as kautsky's, nevertheless got closer to a more scientific study of commercial statistics.","['lansburgh', 'whose', 'criticism', 'of', 'imperialism', 'is', 'as', 'petty', 'bourgeois', 'as', 'kautsky', 'nevertheless', 'got', 'closer', 'to', 'more', 'scientific', 'study', 'of', 'commercial', 'statistics']"," Lansburgh , whose criticism of imperialism be as petty bourgeois as Kautsky 's , nevertheless get close to a more scientific study of commercial statistic ."
Essential Works Of Lenin,Lenin,communism,But we had to quote them because they are more scientific than Kautsky's and Spectator's and because Lansburgh showed the correct way of approaching the question.,But we had to quote them because they are more scientific than Kautsky's and Spectator's and because Lansburgh showed the correct way of approaching the question.,1862,1966,162,but we had to quote them because they are more scientific than kautsky's and spectator's and because lansburgh showed the correct way of approaching the question.,"['but', 'we', 'had', 'to', 'quote', 'them', 'because', 'they', 'are', 'more', 'scientific', 'than', 'kautsky', 'and', 'spectator', 'and', 'because', 'lansburgh', 'showed', 'the', 'correct', 'way', 'of', 'approaching', 'the', 'question']", but -PRON- have to quote -PRON- because -PRON- be more scientific than Kautsky 's and Spectator 's and because Lansburgh show the correct way of approach the question .
Essential Works Of Lenin,Lenin,communism,"Except for coining a new and clever word, by replacing one Latin prefix by another, the only progress Kautsky has made in the sphere of 'scientific' thought is that he has labelled as Marxism that which Hobson, in effect, described as the cant of English parsons.","Except for coining a new and clever word, by replacing one Latin prefix by another, the only progress Kautsky has made in the sphere of 'scientific' thought is that he has labelled as Marxism that which Hobson, in effect, described as the cant of English parsons.",1862,1966,263,"except for coining a new and clever word, by replacing one latin prefix by another, the only progress kautsky has made in the sphere of 'scientific' thought is that he has labelled as marxism that which hobson, in effect, described as the cant of english parsons.","['except', 'for', 'coining', 'new', 'and', 'clever', 'word', 'by', 'replacing', 'one', 'latin', 'prefix', 'by', 'another', 'the', 'only', 'progress', 'kautsky', 'has', 'made', 'in', 'the', 'sphere', 'of', 'scientific', 'thought', 'is', 'that', 'he', 'has', 'labelled', 'as', 'marxism', 'that', 'which', 'hobson', 'in', 'effect', 'described', 'as', 'the', 'cant', 'of', 'english', 'parsons']"," except for coin a new and clever word , by replace one latin prefix by another , the only progress Kautsky have make in the sphere of ' scientific ' thought be that -PRON- have label as Marxism that which Hobson , in effect , describe as the can not of english parson ."
Essential Works Of Lenin,Lenin,communism,"It is a retreat from Marx's precise, scientific analysis to Saint Simon's guesswork, the guesswork of a genius, but guesswork all the same.","It is a retreat from Marx's precise, scientific analysis to Saint Simon's guesswork, the guesswork of a genius, but guesswork all the same.",1862,1966,139,"it is a retreat from marx's precise, scientific analysis to saint simon's guesswork, the guesswork of a genius, but guesswork all the same.","['it', 'is', 'retreat', 'from', 'marx', 'precise', 'scientific', 'analysis', 'to', 'saint', 'simon', 'guesswork', 'the', 'guesswork', 'of', 'genius', 'but', 'guesswork', 'all', 'the', 'same']"," -PRON- be a retreat from Marx 's precise , scientific analysis to Saint Simon 's guesswork , the guesswork of a genius , but guesswork all the same ."
Essential Works Of Lenin,Lenin,communism,"All, or at any rate, all the most essential passages in the works of Marx and Engels on the subject of the state must necessarily be given as fully as possible, in order that the reader may form an independent opinion on the totality of views of the founders of scientific socialism and on the development of those views, and in order that their distortion by the now prevailing 'Kautskyism' may be documentarily proved and clearly demonstrated.","All, or at any rate, all the most essential passages in the works of Marx and Engels on the subject of the state must necessarily be given as fully as possible, in order that the reader may form an independent opinion on the totality of views of the founders of scientific socialism and on the development of those views, and in order that their distortion by the now prevailing 'Kautskyism' may be documentarily proved and clearly demonstrated.",1862,1966,445,"all, or at any rate, all the most essential passages in the works of marx and engels on the subject of the state must necessarily be given as fully as possible, in order that the reader may form an independent opinion on the totality of views of the founders of scientific socialism and on the development of those views, and in order that their distortion by the now prevailing 'kautskyism' may be documentarily proved and clearly demonstrated.","['all', 'or', 'at', 'any', 'rate', 'all', 'the', 'most', 'essential', 'passages', 'in', 'the', 'works', 'of', 'marx', 'and', 'engels', 'on', 'the', 'subject', 'of', 'the', 'state', 'must', 'necessarily', 'be', 'given', 'as', 'fully', 'as', 'possible', 'in', 'order', 'that', 'the', 'reader', 'may', 'form', 'an', 'independent', 'opinion', 'on', 'the', 'totality', 'of', 'views', 'of', 'the', 'founders', 'of', 'scientific', 'socialism', 'and', 'on', 'the', 'development', 'of', 'those', 'views', 'and', 'in', 'order', 'that', 'their', 'distortion', 'by', 'the', 'now', 'prevailing', 'kautskyism', 'may', 'be', 'documentarily', 'proved', 'and', 'clearly', 'demonstrated']"," all , or at any rate , all the most essential passage in the work of Marx and Engels on the subject of the state must necessarily be give as fully as possible , in order that the reader may form an independent opinion on the totality of view of the founder of scientific socialism and on the development of those view , and in order that -PRON- distortion by the now prevail ' Kautskyism ' may be documentarily prove and clearly demonstrate ."
Essential Works Of Lenin,Lenin,communism,"Such a reference seems 'scientific'; it effectively dulls the senses of the average man and obscures the most important and basic fact, namely, the cleavage of society and irreconcilably antagonistic classes.","Such a reference seems 'scientific'; it effectively dulls the senses of the average man and obscures the most important and basic fact, namely, the cleavage of society and irreconcilably antagonistic classes.",1862,1966,208,"such a reference seems 'scientific'; it effectively dulls the senses of the average man and obscures the most important and basic fact, namely, the cleavage of society and irreconcilably antagonistic classes.","['such', 'reference', 'seems', 'scientific', 'it', 'effectively', 'dulls', 'the', 'senses', 'of', 'the', 'average', 'man', 'and', 'obscures', 'the', 'most', 'important', 'and', 'basic', 'fact', 'namely', 'the', 'cleavage', 'of', 'society', 'and', 'irreconcilably', 'antagonistic', 'classes']"," such a reference seem ' scientific ' ; -PRON- effectively dull the sense of the average man and obscure the most important and basic fact , namely , the cleavage of society and irreconcilably antagonistic class ."
Essential Works Of Lenin,Lenin,communism,"It is from this standpoint that we must appraise the phrase 'free people's state' both its justification at times for agitational purposes, and its ultimate scientific inadequacy and also the demand of the so called anarchists that the state should be abolished overnight.'","It is from this standpoint that we must appraise the phrase 'free people's state' both its justification at times for agitational purposes, and its ultimate scientific inadequacy and also the demand of the so called anarchists that the state should be abolished overnight.'",1862,1966,273,"it is from this standpoint that we must appraise the phrase 'free people's state' both its justification at times for agitational purposes, and its ultimate scientific inadequacy and also the demand of the so called anarchists that the state should be abolished overnight.'","['it', 'is', 'from', 'this', 'standpoint', 'that', 'we', 'must', 'appraise', 'the', 'phrase', 'free', 'people', 'state', 'both', 'its', 'justification', 'at', 'times', 'for', 'agitational', 'purposes', 'and', 'its', 'ultimate', 'scientific', 'inadequacy', 'and', 'also', 'the', 'demand', 'of', 'the', 'so', 'called', 'anarchists', 'that', 'the', 'state', 'should', 'be', 'abolished', 'overnight']"," -PRON- be from this standpoint that -PRON- must appraise the phrase ' free people 's state ' both -PRON- justification at time for agitational purpose , and -PRON- ultimate scientific inadequacy and also the demand of the so call anarchist that the state should be abolish overnight . '"
Essential Works Of Lenin,Lenin,communism,"In it was only possible to establish with the accuracy of scientific observation that the proletarian revolution had approached the task of 'concentrating all its forces of destruction' against the state, of 'breaking' the state machine.","In it was only possible to establish with the accuracy of scientific observation that the proletarian revolution had approached the task of 'concentrating all its forces of destruction' against the state, of 'breaking' the state machine.",1862,1966,237,"in it was only possible to establish with the accuracy of scientific observation that the proletarian revolution had approached the task of 'concentrating all its forces of destruction' against the state, of 'breaking' the state machine.","['in', 'it', 'was', 'only', 'possible', 'to', 'establish', 'with', 'the', 'accuracy', 'of', 'scientific', 'observation', 'that', 'the', 'proletarian', 'revolution', 'had', 'approached', 'the', 'task', 'of', 'concentrating', 'all', 'its', 'forces', 'of', 'destruction', 'against', 'the', 'state', 'of', 'breaking', 'the', 'state', 'machine']"," in -PRON- be only possible to establish with the accuracy of scientific observation that the proletarian revolution have approach the task of ' concentrate all -PRON- force of destruction ' against the state , of ' break ' the state machine ."
Essential Works Of Lenin,Lenin,communism,Engels had occasion to speak on this subject in connection with the question of the term 'Social Democrat' being scientifically wrong.,Engels had occasion to speak on this subject in connection with the question of the term 'Social Democrat' being scientifically wrong.,1862,1966,134,engels had occasion to speak on this subject in connection with the question of the term 'social democrat' being scientifically wrong.,"['engels', 'had', 'occasion', 'to', 'speak', 'on', 'this', 'subject', 'in', 'connection', 'with', 'the', 'question', 'of', 'the', 'term', 'social', 'democrat', 'being', 'scientifically', 'wrong']", Engels have occasion to speak on this subject in connection with the question of the term ' Social Democrat ' be scientifically wrong .
Essential Works Of Lenin,Lenin,communism,"Marx and I, he says, had a splendid, scientifically exact name for the party, but there was no real party,.e.","Marx and I, he says, had a splendid, scientifically exact name for the party, but there was no real party,.e.",1862,1966,109,"marx and i, he says, had a splendid, scientifically exact name for the party, but there was no real party,.e.","['marx', 'and', 'he', 'says', 'had', 'splendid', 'scientifically', 'exact', 'name', 'for', 'the', 'party', 'but', 'there', 'was', 'no', 'real', 'party']"," Marx and -PRON- , -PRON- say , have a splendid , scientifically exact name for the party , but there be no real party,.e ."
Essential Works Of Lenin,Lenin,communism,"Now, at the end of the nineteenth century, there is a real party, but its name is scientifically inexact.","Now, at the end of the nineteenth century, there is a real party, but its name is scientifically inexact.",1862,1966,105,"now, at the end of the nineteenth century, there is a real party, but its name is scientifically inexact.","['now', 'at', 'the', 'end', 'of', 'the', 'nineteenth', 'century', 'there', 'is', 'real', 'party', 'but', 'its', 'name', 'is', 'scientifically', 'inexact']"," now , at the end of the nineteenth century , there be a real party , but -PRON- name be scientifically inexact ."
Essential Works Of Lenin,Lenin,communism,"Never mind, it will 'pass muster,' if only the party develops, if only the scientific inexactness of its name is not hidden from it and does not hinder its development in the right direction!","Never mind, it will 'pass muster,' if only the party develops, if only the scientific inexactness of its name is not hidden from it and does not hinder its development in the right direction!",1862,1966,191,"never mind, it will 'pass muster,' if only the party develops, if only the scientific inexactness of its name is not hidden from it and does not hinder its development in the right direction!","['never', 'mind', 'it', 'will', 'pass', 'muster', 'if', 'only', 'the', 'party', 'develops', 'if', 'only', 'the', 'scientific', 'inexactness', 'of', 'its', 'name', 'is', 'not', 'hidden', 'from', 'it', 'and', 'does', 'not', 'hinder', 'its', 'development', 'in', 'the', 'right', 'direction']"," never mind , -PRON- will ' pass muster , ' if only the party develop , if only the scientific inexactness of -PRON- name be not hide from -PRON- and do not hinder -PRON- development in the right direction !"
Essential Works Of Lenin,Lenin,communism,This question can only be answered scientifically and one does not get a flea hop nearer to the problem by a thousand fold combination of the word people with the word state.',This question can only be answered scientifically and one does not get a flea hop nearer to the problem by a thousand fold combination of the word people with the word state.',1862,1966,175,this question can only be answered scientifically and one does not get a flea hop nearer to the problem by a thousand fold combination of the word people with the word state.',"['this', 'question', 'can', 'only', 'be', 'answered', 'scientifically', 'and', 'one', 'does', 'not', 'get', 'flea', 'hop', 'nearer', 'to', 'the', 'problem', 'by', 'thousand', 'fold', 'combination', 'of', 'the', 'word', 'people', 'with', 'the', 'word', 'state']", this question can only be answer scientifically and one do not get a flea hop nearer to the problem by a thousand fold combination of the word people with the word state . '
Essential Works Of Lenin,Lenin,communism,"Having thus ridiculed all talk about a 'people's state,' Marx formulates the question and warns us, as it were, that to arrive at a scientific answer one must rely only on firmly established scientific data.","Having thus ridiculed all talk about a 'people's state,' Marx formulates the question and warns us, as it were, that to arrive at a scientific answer one must rely only on firmly established scientific data.",1862,1966,207,"having thus ridiculed all talk about a 'people's state,' marx formulates the question and warns us, as it were, that to arrive at a scientific answer one must rely only on firmly established scientific data.","['having', 'thus', 'ridiculed', 'all', 'talk', 'about', 'people', 'state', 'marx', 'formulates', 'the', 'question', 'and', 'warns', 'us', 'as', 'it', 'were', 'that', 'to', 'arrive', 'at', 'scientific', 'answer', 'one', 'must', 'rely', 'only', 'on', 'firmly', 'established', 'scientific', 'data']"," have thus ridicule all talk about a ' people 's state , ' Marx formulate the question and warn -PRON- , as -PRON- be , that to arrive at a scientific answer one must rely only on firmly establish scientific datum ."
